"from_id","to_id","dist_2016","dist_2021"
"1497","1497",13185,13246
"1498","1498",9017,9215
"1499","1499",3133,2628
"1500","1500",6925,6817
"1501","1501",7402,7297
"1502","1502",5183,4555
"1503","1503",13760,14271
"1504","1504",14608,14696
"1505","1505",3658,3515
"1506","1506",13828,12514
"1508","1508",16053,15230
"1509","1509",6610,6496
"1511","1511",9838,9994
"1514","1514",7681,7703
"1515","1515",7740,8018
"1516","1516",12694,13033
"1517","1517",11858,12586
"1518","1518",15031,15441
"1519","1519",11208,10592
"1522","1522",6546,6026
"1523","1523",12580,14409
"1524","1524",2320,2310
"1526","1526",5624,5491
"1527","1527",9559,9726
"1528","1528",4641,4650
"1529","1529",3999,4550
"1530","1530",7504,6315
"1531","1531",15052,15716
"1533","1533",5355,5803
"1534","1534",5278,4905
"1535","1535",11932,11706
"1537","1537",3849,2894
"1538","1538",8542,8970
"1539","1539",3321,3494
"1541","1541",12101,12713
"1543","1543",7710,7301
"1544","1544",10747,10518
"1546","1546",9424,9018
"1547","1547",9037,8010
"1548","1548",9880,10242
"1549","1549",6745,8202
"1550","1550",4880,5864
"1551","1551",13340,11648
"1552","1552",10494,10227
"1553","1553",9711,9297
"1554","1554",6518,6925
"1555","1555",16390,16671
"1556","1556",7367,7768
"1558","1558",2864,2923
"1559","1559",1733,1719
"1560","1560",10821,9655
"1561","1561",11344,10861
"1562","1562",6032,6123
"1563","1563",11180,11164
"1564","1564",14533,14694
"1565","1565",7632,7669
"1566","1566",9364,10496
"1567","1567",8385,8353
"1569","1569",11258,11854
"1570","1570",12693,11600
"1571","1571",3906,4300
"1572","1572",10141,10740
"1574","1574",9372,9357
"1575","1575",13280,12967
"1576","1576",5041,4848
"1577","1577",9086,8777
"1579","1579",14367,13447
"1580","1580",3387,3213
"1582","1582",11679,11464
"1583","1583",12604,13300
"1584","1584",2683,2973
"1585","1585",11878,11818
"1586","1586",8844,9278
"1587","1587",3336,3295
"1588","1588",13618,13363
"1589","1589",908,926
"1590","1590",14686,14647
"1591","1591",8026,7903
"1593","1593",10908,9042
"1594","1594",13531,13488
"1595","1595",12701,12358
"1596","1596",10522,10275
"1597","1597",10762,10554
"1598","1598",7892,8484
"1599","1599",15107,14164
"1600","1600",10214,10116
"1601","1601",12842,11035
"1604","1604",5048,5402
"1605","1605",5979,5767
"1606","1606",4391,4512
"1607","1607",8766,9475
"1608","1608",11505,11804
"1609","1609",8373,7986
"1610","1610",2640,3006
"1611","1611",10923,10949
"1612","1612",11289,11460
"1613","1613",16836,16179
"1614","1614",12514,12071
"1615","1615",12999,13277
"1616","1616",13280,13753
"1619","1619",13642,12656
"1620","1620",12237,11511
"1621","1621",13969,14019
"1622","1622",14730,14652
"1623","1623",5603,5225
"1624","1624",7771,8652
"1625","1625",12401,12008
"1626","1626",6015,5801
"1627","1627",1415,1785
"1629","1629",4231,4252
"1630","1630",7054,7510
"1631","1631",2984,2605
"1632","1632",13292,12850
"1633","1633",6417,5590
"1634","1634",10329,10333
"1636","1636",14619,14268
"1637","1637",7882,7438
"1638","1638",11701,11259
"1640","1640",5976,6228
"1642","1642",10920,10660
"1643","1643",10070,10210
"1644","1644",11559,11894
"1645","1645",12537,12015
"1646","1646",14729,14760
"1647","1647",10417,10810
"1648","1648",10769,11552
"1650","1650",8894,7986
"1652","1652",8927,7842
"1653","1653",10135,9580
"1654","1654",8270,7454
"1655","1655",11747,12071
"1656","1656",5625,4958
"1657","1657",14958,14809
"1658","1658",11553,12200
"1660","1660",6059,6408
"1661","1661",10960,10243
"1662","1662",13599,13025
"1663","1663",11523,11252
"1664","1664",13840,12866
"1665","1665",4820,4289
"1666","1666",7550,8043
"1667","1667",9818,9702
"1670","1670",9510,9635
"1671","1671",11638,11695
"1672","1672",15591,14106
"1673","1673",6418,6492
"1674","1674",9939,8788
"1675","1675",13422,13797
"1676","1676",9515,9551
"1677","1677",7865,7500
"1678","1678",8244,8137
"1679","1679",15756,16021
"1680","1680",9017,10124
"1681","1681",7468,7667
"1682","1682",10199,9877
"1683","1683",6082,6425
"1684","1684",2282,2286
"1685","1685",10226,10863
"1686","1686",8233,7866
"1687","1687",14273,13916
"1688","1688",5558,5301
"1689","1689",13151,11192
"1690","1690",3278,2814
"1691","1691",3451,3381
"1692","1692",11809,10884
"1693","1693",13508,13954
"1694","1694",6410,6040
"1696","1696",3754,3513
"1697","1697",10884,11629
"1698","1698",2967,2487
"1699","1699",10476,9312
"1700","1700",13760,13444
"1701","1701",9588,9947
"1702","1702",5689,5840
"1703","1703",10036,10047
"1704","1704",5991,5469
"1705","1705",10081,11376
"1706","1706",11176,11091
"1707","1707",1648,1631
"1709","1709",10630,9920
"1712","1712",8206,7598
"1713","1713",15500,15106
"1714","1714",6567,6032
"1716","1716",7601,8107
"1717","1717",12386,11945
"1718","1718",14467,15143
"1719","1719",7713,7830
"1720","1720",8172,7907
"1721","1721",6259,6266
"1722","1722",12694,12522
"1724","1724",13784,13082
"1725","1725",2016,2044
"1726","1726",13277,13112
"1727","1727",10191,10240
"1728","1728",6550,6182
"1729","1729",9243,9367
"1730","1730",9254,8382
"1731","1731",11801,11669
"1732","1732",7158,7417
"1733","1733",12760,13018
"1734","1734",15664,15395
"1735","1735",7143,6613
"1736","1736",7979,7438
"1737","1737",11912,11664
"1738","1738",12325,11607
"1739","1739",9082,9114
"1740","1740",5803,6589
"1741","1741",16941,18122
"1742","1742",3405,2952
"1743","1743",14534,14084
"1744","1744",12669,11545
"1745","1745",16721,16044
"1746","1746",10475,10737
"1747","1747",2798,2391
"1748","1748",4859,4095
"1749","1749",15535,15970
"1750","1750",9543,9724
"1754","1754",5796,5383
"1755","1755",12657,11287
"1756","1756",11788,12403
"1758","1758",17329,17451
"1759","1759",13938,14298
"1760","1760",9442,8696
"1761","1761",12502,12383
"1762","1762",9523,9646
"1763","1763",10414,11652
"1767","1767",4138,4119
"1769","1769",9932,11890
"1770","1770",6407,6367
"1771","1771",13782,14124
"1772","1772",7149,7963
"1774","1774",5190,5346
"1775","1775",12004,12122
"1777","1777",2416,2526
"1778","1778",14337,14608
"1779","1779",5273,4943
"1780","1780",12166,12691
"1781","1781",16921,15882
"1783","1783",8843,8991
"1784","1784",5083,4882
"1785","1785",13249,12023
"1786","1786",15327,14308
"1787","1787",15963,15929
"1789","1789",4148,3998
"1792","1792",8460,10104
"1793","1793",7325,7215
"1794","1794",6271,6243
"1795","1795",7755,6876
"1796","1796",4795,4603
"1797","1797",8544,8240
"1798","1798",13070,13102
"1799","1799",4396,4723
"1800","1800",6513,5826
"1802","1802",13738,14860
"1803","1803",12178,12382
"1804","1804",12330,11092
"1806","1806",4548,4629
"1808","1808",13908,14458
"1809","1809",14523,13553
"1810","1810",10578,11438
"1811","1811",9500,8155
"1813","1813",4628,4638
"1814","1814",8149,7881
"1815","1815",15807,15840
"1816","1816",14746,13911
"1817","1817",14575,14747
"1818","1818",9445,8092
"1819","1819",4789,5063
"1820","1820",7262,7655
"1822","1822",13028,11893
"1825","1825",15183,14710
"1826","1826",6047,6295
"1828","1828",7250,7944
"1829","1829",10376,10429
"1830","1830",13917,13279
"1831","1831",14967,12903
"1832","1832",10128,9914
"1833","1833",13166,13575
"1834","1834",10197,10036
"1838","1838",5436,4752
"1839","1839",12674,12510
"1840","1840",12090,12230
"1841","1841",13433,13805
"1842","1842",8266,7964
"1843","1843",3429,2795
"1844","1844",11883,11819
"1845","1845",9415,8377
"1846","1846",8033,8773
"1848","1848",6585,6145
"1849","1849",9105,9029
"1850","1850",11923,12311
"1852","1852",10463,11008
"1853","1853",12224,11894
"1854","1854",9460,9230
"1855","1855",10428,10386
"1856","1856",10740,10982
"1857","1857",9422,9810
"1858","1858",12810,13054
"1859","1859",14563,13886
"1860","1860",3894,3528
"1862","1862",10905,11124
"1863","1863",3217,3206
"1864","1864",6779,6126
"1865","1865",15355,15451
"1866","1866",11193,11573
"1867","1867",15472,16038
"1868","1868",9727,9407
"1869","1869",921,919
"1870","1870",15784,16302
"1872","1872",8655,8690
"1873","1873",10888,11169
"1874","1874",3898,3931
"1875","1875",4106,4478
"1876","1876",13513,13093
"1877","1877",10647,10536
"1878","1878",11933,11379
"1879","1879",15646,15492
"1880","1880",16469,13701
"1881","1881",17379,16035
"1882","1882",13779,12992
"1883","1883",5432,5404
"1884","1884",6846,7606
"1885","1885",12769,11174
"1886","1886",10956,10684
"1888","1888",4670,5199
"1889","1889",7502,6907
"1890","1890",11861,11953
"1891","1891",16253,15192
"1892","1892",12023,10929
"1893","1893",10287,9530
"1894","1894",13546,12387
"1895","1895",16226,14623
"1896","1896",6061,5258
"1897","1897",14719,13638
"1898","1898",11314,10599
"1900","1900",4179,4117
"1901","1901",9233,9901
"1902","1902",16916,14465
"1903","1903",13944,13689
"1904","1904",11976,11072
"1905","1905",7306,7426
"1906","1906",10452,10838
"1908","1908",8952,9276
"1909","1909",12806,12772
"1911","1911",3098,2869
"1914","1914",9558,8133
"1915","1915",8350,7408
"1916","1916",10602,10255
"1917","1917",9991,9521
"1918","1918",15441,15727
"1919","1919",6195,6112
"1920","1920",14034,12237
"1924","1924",11654,8814
"1926","1926",7760,8130
"1927","1927",5454,5889
"1928","1928",3983,4408
"1929","1929",17480,16937
"1930","1930",17168,16561
"1931","1931",13746,13777
"1932","1932",14527,14350
"1933","1933",4398,4342
"1934","1934",5038,4633
"1935","1935",5787,5996
"1936","1936",5398,4736
"1937","1937",12491,12236
"1938","1938",7786,7164
"1939","1939",6331,6520
"1941","1941",14792,15471
"1942","1942",7903,8997
"1943","1943",4457,4625
"1944","1944",1635,1574
"1945","1945",12888,12472
"1947","1947",7377,7313
"1948","1948",10126,9087
"1949","1949",8293,9518
"1950","1950",6915,5902
"1951","1951",7642,7232
"1952","1952",15613,14643
"1953","1953",17407,17312
"1954","1954",2096,2097
"1955","1955",4709,4702
"1956","1956",6844,5988
"1957","1957",13274,12579
"1958","1958",16804,16436
"1959","1959",5793,5409
"1960","1960",12033,10997
"1961","1961",11666,12881
"1962","1962",13167,13667
"1963","1963",3365,3333
"1964","1964",2867,3445
"1965","1965",13154,12851
"1966","1966",14054,13641
"1967","1967",9112,8234
"1968","1968",15745,15574
"1969","1969",8364,6263
"1970","1970",8289,8944
"1975","1975",11437,10939
"1977","1977",6187,6434
"1978","1978",13393,12266
"1980","1980",5496,5122
"1981","1981",12128,11574
"1982","1982",5524,5733
"1983","1983",12113,11697
"1985","1985",11112,11084
"1986","1986",7788,7274
"1987","1987",13332,13204
"1990","1990",14888,14427
"1991","1991",4636,4970
"1993","1993",3809,3331
"1994","1994",12194,12249
"1995","1995",4669,4920
"1996","1996",15087,14049
"1997","1997",13844,14697
"1998","1998",10497,11356
"2000","2000",11842,10839
"2002","2002",12996,13790
"2003","2003",16412,15981
"2004","2004",8349,8434
"2005","2005",6201,5368
"2006","2006",7302,7223
"2007","2007",15132,14572
"2009","2009",6357,6476
"2010","2010",11148,10461
"2011","2011",8005,7826
"2012","2012",14268,14046
"2016","2016",5959,6472
"2017","2017",11983,11380
"2018","2018",7690,8507
"2019","2019",15851,16144
"2022","2022",8221,7859
"2023","2023",4988,4726
"2024","2024",8088,7776
"2026","2026",7852,6894
"2027","2027",3593,3538
"2028","2028",14230,12689
"2029","2029",14379,14281
"2030","2030",6630,6121
"2032","2032",13542,13288
"2033","2033",8965,8918
"2034","2034",5506,4518
"2035","2035",9955,8888
"2036","2036",4047,4567
"2037","2037",15783,14503
"2040","2040",16811,16644
"2041","2041",7038,7032
"2042","2042",2903,2581
"2043","2043",12895,12429
"2044","2044",7691,7690
"2046","2046",10832,10515
"2047","2047",5275,4991
"2048","2048",7617,7119
"2049","2049",9768,9389
"2050","2050",11126,11666
"2051","2051",3357,2774
"2052","2052",5836,4735
"2053","2053",10761,10253
"2054","2054",14563,14670
"2055","2055",13923,13595
"2058","2058",9421,9419
"2059","2059",9025,9203
"2060","2060",5461,5642
"2061","2061",12606,12575
"2062","2062",4877,5236
"2063","2063",16289,17253
"2064","2064",7923,7576
"2066","2066",12122,11905
"2068","2068",7664,8216
"2069","2069",8060,8050
"2071","2071",14327,14175
"2072","2072",16242,15951
"2073","2073",4519,4984
"2075","2075",4343,4544
"2076","2076",5822,5354
"2077","2077",14743,14980
"2078","2078",10869,10884
"2079","2079",10599,7531
"2080","2080",9645,10358
"2082","2082",8260,8024
"2083","2083",14624,14329
"2084","2084",7049,7869
"2085","2085",14578,14932
"2086","2086",13004,13218
"2087","2087",8423,7819
"2088","2088",4938,5259
"2089","2089",7147,5674
"2091","2091",13856,14449
"2093","2093",9384,9055
"2094","2094",6624,6855
"2095","2095",5976,5176
"2096","2096",7014,6304
"2098","2098",12312,12589
"2099","2099",7167,7141
"2100","2100",8532,9511
"2101","2101",3351,3335
"2102","2102",9342,8286
"2103","2103",14256,14873
"2104","2104",13809,13594
"2107","2107",15273,14690
"2109","2109",6915,6150
"2110","2110",3336,3157
"2112","2112",12067,12309
"2114","2114",877,811
"2116","2116",8765,8172
"2117","2117",4505,4402
"2118","2118",4434,4224
"2119","2119",8355,9473
"2121","2121",6504,6678
"2122","2122",10776,10241
"2123","2123",7712,8232
"2124","2124",13100,12501
"2125","2125",13895,13857
"2126","2126",12894,11688
"2127","2127",17174,16062
"2129","2129",9246,9422
"2130","2130",10849,9824
"2132","2132",12201,11987
"2133","2133",3590,3409
"2134","2134",12580,12567
"2136","2136",8532,8808
"2137","2137",11314,10984
"2138","2138",10207,9856
"2139","2139",10190,10322
"2140","2140",9103,10267
"2141","2141",14442,13926
"2142","2142",9385,9676
"2143","2143",12176,12401
"2144","2144",15241,15422
"2145","2145",12905,13321
"2146","2146",6735,5891
"2149","2149",9158,8964
"2150","2150",7083,6703
"2152","2152",12639,11703
"2153","2153",6913,6321
"2154","2154",4939,5029
"2155","2155",2344,2780
"2156","2156",8823,8565
"2157","2157",3779,4060
"2158","2158",3468,3114
"2159","2159",5461,4853
"2160","2160",11347,11568
"2161","2161",5628,5704
"2163","2163",7415,6707
"2166","2166",11052,9747
"2167","2167",11951,11464
"2168","2168",8076,7806
"2169","2169",6700,6467
"2170","2170",9759,10302
"2171","2171",8422,6958
"2173","2173",4125,4578
"2175","2175",8524,8863
"2176","2176",13219,13347
"2177","2177",5035,4413
"2178","2178",5295,5123
"2179","2179",11869,11603
"2180","2180",4840,4432
"2181","2181",12168,11658
"2182","2182",13301,14499
"2183","2183",9410,9167
"2184","2184",1421,1642
"2185","2185",7573,8194
"2187","2187",1248,1176
"2188","2188",1638,1618
"2189","2189",10769,9731
"2190","2190",11588,10144
"2194","2194",9407,9069
"2195","2195",11234,9945
"2196","2196",2036,2279
"2197","2197",13316,14158
"2198","2198",3725,3195
"2199","2199",7373,6399
"2200","2200",15907,14320
"2201","2201",7802,7708
"2202","2202",11768,11216
"2203","2203",8759,8027
"2204","2204",5518,5591
"2205","2205",6138,5628
"2207","2207",6358,6533
"2208","2208",13016,12727
"2209","2209",7215,7482
"2210","2210",7734,8067
"2211","2211",12401,13645
"2212","2212",7577,6492
"2213","2213",5737,5733
"2215","2215",6846,6292
"2218","2218",14198,12815
"2219","2219",3289,3367
"2220","2220",8646,9083
"2221","2221",15990,15574
"2222","2222",13881,13997
"2223","2223",8566,9190
"2224","2224",6867,6438
"2225","2225",6672,6860
"2226","2226",12201,12740
"2227","2227",15453,14214
"2228","2228",12187,12870
"2229","2229",11555,12321
"2230","2230",5553,5276
"2231","2231",10205,10206
"2232","2232",15073,15062
"2234","2234",9929,10675
"2235","2235",10120,8751
"2236","2236",10769,11378
"2237","2237",13720,13439
"2239","2239",11168,11841
"2242","2242",10590,10791
"2243","2243",16275,15382
"2245","2245",3608,2898
"2246","2246",9938,9017
"2247","2247",9889,9628
"2250","2250",12608,12962
"2251","2251",14140,13515
"2252","2252",15231,14191
"2253","2253",5052,6095
"2254","2254",8768,8119
"2255","2255",10408,10426
"2256","2256",4141,4357
"2257","2257",4920,5009
"2259","2259",15940,16868
"2261","2261",4389,4021
"2262","2262",8591,8694
"2264","2264",15267,15030
"2265","2265",8997,8998
"2266","2266",10058,8877
"2268","2268",5353,4670
"2269","2269",12137,11693
"2270","2270",5024,4700
"2272","2272",12175,12128
"2273","2273",4282,3846
"2274","2274",11137,11724
"2275","2275",16127,15894
"2276","2276",11723,10817
"2277","2277",16023,15983
"2279","2279",7642,6716
"2280","2280",9560,9323
"2281","2281",6294,6002
"2282","2282",3457,3466
"2283","2283",2804,3642
"2284","2284",12366,11969
"2285","2285",9192,8990
"2286","2286",8688,8567
"2288","2288",10364,10552
"2289","2289",16164,14551
"2290","2290",12749,11383
"2291","2291",6438,6287
"2292","2292",5894,6217
"2293","2293",6242,5335
"2294","2294",13371,13475
"2295","2295",10196,10537
"2296","2296",14163,14359
"2297","2297",15285,15064
"2298","2298",16302,16102
"2299","2299",5469,6323
"2300","2300",13145,12321
"2301","2301",13454,12036
"2303","2303",2638,2523
"2305","2305",1415,1421
"2306","2306",9674,9283
"2308","2308",7264,7103
"2309","2309",13951,12885
"2310","2310",11908,11958
"2311","2311",10273,10157
"2312","2312",11660,10922
"2313","2313",7304,6895
"2314","2314",16069,15606
"2315","2315",12864,12920
"2316","2316",13895,12162
"2317","2317",8312,7999
"2318","2318",9867,9673
"2319","2319",4856,4777
"2320","2320",10530,9993
"2322","2322",10873,11190
"2323","2323",10910,11413
"2324","2324",9787,9119
"2325","2325",15404,14398
"2326","2326",16663,14690
"2327","2327",6544,6278
"2328","2328",3885,3135
